,Earthquake,Rock Slide,,Strange Steam,Fire Blast,
,Fire Punch,Dual Wingbeat,,Assurance,Assurance,
,Knock Off,Earthquake,,Protect,Protect,
Name,Beauty Jessica,,,,,
Pokémon,,,,,,
,Froslass,Jynx,Florges,Kangaskhan,,
Level,71 ,69 ,70 ,70 ,,
Held Item,Ice Gem,Expert Belt,Leftovers,Leftovers,,
Ability,Cursed Body,Dry Skin,Flower Veil,Scrappy,,
Nature,Timid,Timid,Bold,Jolly,,
Moves,Blizzard,Ice Beam,Moonblast,Double-Edge,,
,Shadow Ball,Psychic,Psychic,Earthquake,,
,Freeze-Dry,Aura Sphere,Double Team,Drain Punch,,
,Spikes,Lovely Kiss,Protect,Sing,,
Name,Breeder Pat,,,,,
Pokémon,,,,,,
,Sudowoodo,Porygon2,Magneton,Garbodor,Coalossal,
Level,70 ,69 ,70 ,70 ,71 ,
Held Item,Custap Berry,Eviolite,Eviolite,Shuca Berry,Fire Gem,
Ability,Sturdy,Download,Magnet Pull,Weak Armor,Steam Engine,
Nature,Adamant,Modest,Timid,Jolly,Modest,
Moves,Stone Edge,Tri Attack,Thunderbolt,Gunk Shot,Burn Up,
,Explosion,Psychic,Flash Cannon,Explosion,Power Gem,
,Earthquake,Dark Pulse,Hidden Power Grass,Seed Bomb,Earth Power,
,Flail,Agility,Magnet Rise,Drain Punch,Will-O-Wisp,
Name,Breeder Myles,,,,,
Pokémon,,,,,,
,Pyroar,Oranguru,Passimian,Mudsdale,Furret,
Level,71 ,69 ,70 ,69 ,72 ,
Held Item,Power Herb,Colbur Berry,Lum Berry,Leftovers,Dark Gem,
Ability,Unnerve,Inner Focus,Defiant,Stamina,Keen Eye,
Nature,Timid,Bold,Jolly,Careful,Jolly,
Moves,Fire Blast,Psychic,Close Combat,Earthquake,Double-Edge,
,Hyper Voice,Aura Sphere,Iron Tail,Body Press,Sucker Punch,
,Solar Beam,Shadow Ball,Knock Off,Smack Down,Baton Pass,
,Scorching Sands,Calm Mind,Rock Slide,Substitute,Swords Dance,
Name,Cool Trainer Gustavo,,,,,
Pokémon,,,,,,
,Eelektross,Conkeldurr,Jellicent,Scrafty,Hydreigon,
Level,70 ,70 ,71 ,71 ,70 ,
Held Item,Lum Berry,Assault Vest,Leftovers,Poison Gem,Lum Berry,
Ability,Levitate,Iron Fist,Cursed Body,Moxie,Levitate,
Nature,Bold,Careful,Bold,Jolly,Timid,
Moves,Thunderbolt,Drain Punch,Scald,Close Combat,Dragon Pulse,
,Flamethrower,Mach Punch,Hex,Crunch,Dark Pulse,
,Grass Knot,Ice Punch,Toxic,Poison Jab,Nasty Plot,
,Toxic,Counter,Strength Sap,Dragon Dance,Roost,
Name,Cool Trainer Cristin,,,,,
Pokémon,,,,,,
,Hippowdon,Tyranitar,Stoutland,Dracozolt,,
Level,71 ,70 ,71 ,70 ,,
Held Item,Lum Berry,Chople Berry,Normal Gem,Dragon Gem,,
Ability,Sand Stream,Unnerve,Sand Rush,Sand Rush,,
Nature,Careful,Adamant,Adamant,Lonely,,
Moves,Earthquake,Stone Edge,Return,Draco Meteor,,
,Crunch,Pursuit,Retaliate,Dragon Rush,,
,Stealth Rock,Earthquake,Close Combat,Bolt Beak,,
,Slack Off,Counter,Play Rough,Earthquake,,
Name,Young Couple Brian And Casey [Double],,,,,
Pokémon,,,,,,
,Audino,Gengar,Heracross,Mamoswine,,
Level,72 ,71 ,70 ,70 ,,
Held Item,Chople Berry,Poison Gem,Focus Sash,Lum Berry,,
Ability,Regenerator,Levitate,Moxie,Oblivious,,
Nature,Bold,Timid,Jolly,Jolly,,
Moves,Icy Wind,Sludge Wave,Close Combat,High Horsepower,,
,Heal Pulse,Shadow Ball,Megahorn,Icicle Crash,,
,Helping Hand,Aura Sphere,Rock Slide,Ice Shard,,
,Follow Me,Protect,Smart Strike,Knock Off,,
Name,Gentleman Walter,,,,,
Pokémon,,,,,,
,Granbull,Bewear,Manectric,Silvally-Dark,Azumarill,
Level,71 ,71 ,70 ,70 ,70 ,
Held Item,Iapapa Berry,Leftovers,Life Orb,Dark Memory,Water Gem,
Ability,Intimidate,Fluffy,Static,RKS System,Huge Power,
Nature,Careful,Careful,Timid,Naive,Jolly,
Moves,Play Rough,Drain Punch,Thunderbolt,Multi-Attack,Aqua Tail,
,Low Kick,Payback,Flamethrower,Pursuit,Play Rough,
,Super Fang,Bulk Up,Hidden Power Grass,Explosion,Aqua Jet,
,Thunder Wave,Protect,Magnet Rise,Flamethrower,Knock Off,
Name,Pokéfan Vanessa,,,,,
Pokémon,,,,,,
,Mimikyu,Aromatisse,Reuniclus,,,
Level,72 ,72 ,71 ,,,
Held Item,Iron Ball,Fairy Gem,Life Orb,,,
Ability,Disguise,Aroma Veil,Magic Guard,,,
Nature,Brave,Quiet,Quiet,,,
Moves,Play Rough,Moonblast,Psychic,,,
,Shadow Claw,Psychic,Thunder,,,
,Swords Dance,Nasty Plot,Signal Beam,,,
,Trick Room,Trick Room,Trick Room,,,
,Lilycove,,,,,
Name,Trainer Rival Lilycove Sceptile,,,,,
Pokémon,,,,,,
,Garchomp,Machamp,Alakazam,Melmetal,Moltres-Galar,Sceptile-Mega
Level,72 ,72 ,72 ,72 ,73 ,73 
Held Item,Yache Berry,Leftovers,Focus Sash,Assault Vest,Iapapa Berry,Sceptilite
Ability,Rough Skin,No Guard,Inner Focus,Iron Fist,Berserk,Lightning Rod
Nature,Naive,Jolly,Timid,Careful,Timid,Jolly
Moves,Earthquake,Dynamic Punch,Psychic,Double Iron Bash,Hurricane,Leaf Blade
,Dual Chop,Stone Edge,Dazzling Gleam,Body Press,Fiery Wrath,Dragon Claw
,Fire Blast,Knock Off,Shadow Ball,Ice Punch,Heat Wave,Earthquake
,Stealth Rock,Substitute,Nasty Plot,Thunder Punch,Agility,Swords Dance
Name,Trainer Rival Lilycove Blaziken,,,,,
Pokémon,,,,,,
,Garchomp,Machamp,Weavile,Melmetal,Articuno-Galar,Blaziken-Mega
Level,72 ,72 ,72 ,72 ,73 ,73 
Held Item,Yache Berry,Leftovers,Life Orb,Assault Vest,Lum Berry,Blazikenite
Ability,Rough Skin,No Guard,Inner Focus,Iron Fist,Competitive,Speed Boost
Nature,Naive,Jolly,Jolly,Careful,Timid,Jolly
Moves,Earthquake,Dynamic Punch,Knock Off,Double Iron Bash,Hurricane,Close Combat
,Dual Chop,Stone Edge,Ice Shard,Body Press,Freezing Glare,Flare Blitz
,Fire Blast,Knock Off,Pursuit,Ice Punch,Calm Mind,Knock Off
,Stealth Rock,Substitute,Triple Axel,Thunder Punch,Recover,Swords Dance
Name,Trainer Rival Lilycove Swampert,,,,,
Pokémon,,,,,,
,Garchomp,Alakazam,Weavile,Melmetal,Zapdos-Galar,Swampert-Mega
Level,72 ,72 ,72 ,72 ,73 ,73 
Held Item,Yache Berry,Focus Sash,Life Orb,Assault Vest,Iapapa Berry,Swampertite
Ability,Rough Skin,Inner Focus,Inner Focus,Iron Fist,Defiant,Swift Swim
Nature,Naive,Timid,Jolly,Careful,Jolly,Jolly
Moves,Earthquake,Psychic,Knock Off,Double Iron Bash,Brave Bird,Earthquake
,Dual Chop,Dazzling Gleam,Ice Shard,Body Press,Thunderous Kick,Liquidation
,Fire Blast,Shadow Ball,Pursuit,Ice Punch,Throat Chop,Ice Punch
,Stealth Rock,Nasty Plot,Triple Axel,Thunder Punch,Bulk Up,Power-Up Punch
,Mt. Pyre,,,,,
Name,Young Couple Dez And Luke [Double],,,,,
Pokémon,,,,,,
,Perrserker,Meowstic,Arcanine,Smeargle,Raticate-Alola,
Level,72 ,73 ,73 ,73 ,73 ,
Held Item,Iapapa Berry,Light Clay,Fire Gem,Leftovers,Dark Gem,
Ability,Steely Spirit,Prankster,Intimidate,Moody,Hustle,
Nature,Adamant,Timid,Hasty,Jolly,Jolly,
Moves,Iron Tail,Psychic,Burn Up,Psywave,Double-Edge,
,Bullet Punch,Shadow Ball,Flare Blitz,Dark Void,Sucker Punch,
,Close Combat,Light Screen,Close Combat,Protect,Zen Headbutt,
,Fake Out,Reflect,Extreme Speed,Substitute,Stomping Tantrum,
Name,Hex Maniac Leah,,,,,
Pokémon,,,,,,
,Hariyama,Umbreon,Beheeyem,Delphox,,
Level,72 ,73 ,73 ,73 ,,
Held Item,Flame Orb,Leftovers,Power Herb,White Herb,,
Ability,Guts,Inner Focus,Analytic,Magic Guard,,
Nature,Jolly,Impish,Quiet,Timid,,
Moves,Close Combat,Foul Play,Psychic,Flamethrower,,
,Knock Off,Payback,Meteor Beam,Psychic,,
,Fake Out,Baton Pass,Signal Beam,Stored Power,,
,Heavy Slam,Curse,Recover,Calm Mind,,
Name,Pokémaniac Mark,,,,,
Pokémon,,,,,,
,Cramorant,Rhydon,Hitmonlee,Yanmega,,
Level,72 ,73 ,73 ,72 ,,
Held Item,Wacan Berry,Eviolite,Normal Gem,Rock Gem,,
Ability,Gulp Missile,Rock Head,Unburden,Speed Boost,,
Nature,Timid,Careful,Adamant,Timid,,
Moves,Hurricane,Head Smash,Close Combat,Bug Buzz,,
,Surf,Earthquake,Double-Edge,Air Slash,,
,Belch,Counter,Knock Off,Ancient Power,,
,Roost,Stealth Rock,Fake Out,Hypnosis,,
Name,Psychic William,,,,,
Pokémon,,,,,,
,Runerigus,Tentacruel,Exeggutor,Glaceon,,
Level,74 ,73 ,73 ,73 ,,
Held Item,Custap Berry,Black Sludge,Sitrus Berry,Leftovers,,
Ability,Wandering Spirit,Liquid Ooze,Harvest,Snow Cloak,,
Nature,Relaxed,Timid,Modest,Timid,,
Moves,Poltergeist,Scald,Psychic,Blizzard,,
,Body Press,Venoshock,Giga Drain,Freeze-Dry,,
,Destiny Bond,Hex,Leech Seed,Mirror Coat,,
,Toxic Spikes,Toxic,Substitute,Barrier,,
Name,Breeder Gabrielle,,,,,
Pokémon,,,,,,
,Clefable,Breloom,Froslass,Raichu-Alola,Grimmsnarl,
Level,74 ,74 ,73 ,73 ,73 ,
Held Item,Lum Berry,Focus Sash,Ice Gem,Electric Gem,Leftovers,
Ability,Magic Guard,Technician,Cursed Body,Surge Surfer,Prankster,
Nature,Timid,Jolly,Timid,Timid,Careful,
Moves,Moonblast,Force Palm,Blizzard,Thunder,Play Rough,
,Fire Blast,Mach Punch,Shadow Ball,Psychic,Sucker Punch,
,Psychic,Bullet Seed,Sing,Grass Knot,Body Press,
,Stealth Rock,Swords Dance,Will-O-Wisp,Sing,Bulk Up,
Name,Hex Maniac Tasha,,,,,
Pokémon,,,,,,
,Omastar,Muk-Alola,Carnivine,Spiritomb,Dusclops,
Level,73 ,73 ,73 ,74 ,74 ,
Held Item,Focus Sash,Black Sludge,Grass Gem,Dark Gem,Eviolite,
Ability,Weak Armor,Poison Touch,Levitate,Pressure,Pressure,
Nature,Timid,Careful,Brave,Relaxed,Adamant,
Moves,Surf,Poison Jab,Leaf Storm,Dark Pulse,Shadow Punch,
,Power Gem,Payback,Power Whip,Shadow Ball,Power-Up Punch,
,Spikes,Brick Break,Knock Off,Pursuit,Pain Split,
,Stealth Rock,Curse,Infestation,Calm Mind,Will-O-Wisp,
Name,Black Belt Atsushi,,,,,
Pokémon,,,,,,
,Krookodile,Lycanroc-Dusk,Infernape,Poliwrath,Chesnaught,
Level,73 ,73 ,72 ,74 ,74 ,
Held Item,Lum Berry,Rock Gem,Focus Sash,Leftovers,Salac Berry,
Ability,Intimidate,Tough Claws,Blaze,Water Absorb,Overgrow,
Nature,Jolly,Jolly,Timid,Jolly,Jolly,
Moves,Earthquake,Accelerock,Flamethrower,Close Combat,Wood Hammer,
,Foul Play,Close Combat,Vacuum Wave,Liquidation,Drain Punch,
,Close Combat,Crunch,Grass Knot,Double Team,Shadow Claw,
,Rock Tomb,Stealth Rock,Nasty Plot,Hypnosis,Swords Dance,
Name,Hex Maniac Valerie,,,,,
Pokémon,,,,,,
,Kangaskhan,Mismagius,Malamar,Wobbuffet,,
Level,74 ,74 ,74 ,73 ,,
Held Item,Assault Vest,Life Orb,Leftovers,Lum Berry,,
Ability,Scrappy,Levitate,Contrary,Shadow Tag,,
Nature,Jolly,Timid,Jolly,Bold,,
Moves,Double-Edge,Shadow Ball,Night Slash,Counter,,
,Earthquake,Energy Ball,Psycho Cut,Mirror Coat,,
,Sucker Punch,Mystical Fire,Superpower,Destiny Bond,,
,Counter,Destiny Bond,Substitute,Encore,,
Name,Psychic Cedric,,,,,
Pokémon,,,,,,
,Electivire,Obstagoon,Polteageist,Gothitelle,,
Level,74 ,73 ,73 ,74 ,,
Held Item,Life Orb,Roseli Berry,White Herb,Expert Belt,,
Ability,Vital Spirit,Reckless,Cursed Body,Shadow Tag,,
Nature,Naive,Jolly,Naive,Timid,,
Moves,Wild Charge,Double-Edge,Shadow Ball,Psychic,,
,Psychic,Night Slash,Self-Destruct,Energy Ball,,
,Ice Punch,Close Combat,Stored Power,Thunderbolt,,
,Hidden Power Grass,Bulk Up,Shell Smash,Shadow Ball,,
Name,Psychic Kayla,,,,,
Pokémon,,,,,,
,Golduck,Bronzong,Corsola-Galar,Mandibuzz,,
Level,75 ,73 ,74 ,74 ,,
Held Item,Life Orb,Colbur Berry,Eviolite,Rocky Helmet,,
Ability,Swift Swim,Heatproof,Cursed Body,Overcoat,,
Nature,Timid,Sassy,Bold,Careful,,
Moves,Hydro Pump,Gyro Ball,Night Shade,Foul Play,,
,Focus Blast,Body Press,Strength Sap,Knock Off,,
,Ice Beam,Payback,Toxic,Infestation,,
,Psychic,Iron Defense,Will-O-Wisp,Roost,,
Name,Black Belt Zander,,,,,
Pokémon,,,,,,
,Sawk,Throh,Lucario,,,
Level,73 ,73 ,72 ,,,
Held Item,Lum Berry,Leftovers,Normal Gem,,,
Ability,Sturdy,Guts,Steadfast,,,
Nature,Jolly,Sassy,Hasty,,,
Moves,Close Combat,Revenge,Focus Blast,,,
,Reversal,Payback,Flash Cannon,,,
,Knock Off,Bulk Up,Stone Edge,,,
,Counter,Recover,Extreme Speed,,,
Name,Team Aqua Grunt Mt Pyre #1,,,,,
Pokémon,,,,,,
,Crawdaunt,Kingdra,Gumshoos,,,
Level,75 ,73 ,74 ,,,
Held Item,Focus Sash,Scope Lens,Quick Claw,,,
Ability,Adaptability,Sniper,Adaptability,,,
Nature,Jolly,Hasty,Adamant,,,
Moves,Crabhammer,Draco Meteor,Frustration,,,
,Knock Off,Liquidation,Earthquake,,,
,Aqua Jet,Octazooka,Crunch,,,
,Close Combat,Focus Energy,Endeavor,,,
Name,Team Aqua Grunt Mt Pyre #2,,,,,
Pokémon,,,,,,
,Dragonite,Avalugg,Floatzel,Gyarados,,
Level,73 ,74 ,73 ,72 ,,
Held Item,White Herb,Lum Berry,Life Orb,Bright Powder,,
Ability,Multiscale,Sturdy,Water Veil,Intimidate,,
Nature,Hasty,Adamant,Hasty,Jolly,,
Moves,Draco Meteor,Avalanche,Hydro Pump,Aqua Tail,,
,Dual Wingbeat,Stone Edge,Waterfall,Crunch,,
,Earthquake,Body Press,Ice Beam,Ice Fang,,
,Roost,Mirror Coat,Low Kick,Dragon Dance,,
Name,Team Aqua Grunt Mt Pyre #3,,,,,
Pokémon,,,,,,
,Gengar,Octillery,Skuntank,Relicanth,,
Level,74 ,75 ,75 ,73 ,,
Held Item,Focus Band,Water Gem,Lum Berry,Bright Powder,,
Ability,Levitate,Sniper,Aftermath,Rock Head,,
Nature,Mild,Timid,Mild,Jolly,,
Moves,Sludge Wave,Water Spout,Sludge Bomb,Head Smash,,
,Shadow Ball,Octazooka,Dark Pulse,Aqua Tail,,
,Explosion,Sludge Wave,Explosion,Whirlpool,,
,Dazzling Gleam,Energy Ball,Nasty Plot,Earthquake,,
Name,Team Aqua Grunt Mt Pyre #4,,,,,
Pokémon,,,,,,
,Inteleon,Luxray,Cloyster,Drapion,,
Level,75 ,75 ,74 ,74 ,,
Held Item,Light Clay,Flame Orb,King\s Rock,Scope Lens,,
Ability,Sniper,Guts,Skill Link,Sniper,,
Nature,Modest,Adamant,Adamant,Adamant,,
Moves,Snipe Shot,Zing Zap,Liquidation,Cross Poison,,
,Air Slash,Superpower,Icicle Spear,Night Slash,,
,Light Screen,Crunch,Rock Blast,Aqua Tail,,
,Reflect,Facade,Shell Smash,Swords Dance,,
Name,Team Aqua Grunt Mt Pyre #5 & Team Aqua Grunt Mt Pyre #6 [Double],,,,,
Pokémon,,,,,,
,Toxicroak,Raichu,,Dracovish,Basculin,
Level,75 ,75 ,,72 ,73 ,
Held Item,Focus Band,Focus Band,,Lum Berry,Choice Band,
Ability,Poison Touch,Lightning Rod,,Strong Jaw,Adaptability,
Nature,Modest,Modest,,Adamant,Adamant,
Moves,Sludge Bomb,Thunderbolt,,Dragon Rush,Liquidation,
,Aura Sphere,Grass Knot,,Fishious Rend,,
,Fake Out,Fake Out,,Psychic Fangs,,
,Helping Hand,Helping Hand,,Crunch,,
Name,Aqua Leader Archie [Tag Battle] [Boss],,,,,
Pokémon,,,,,,
,Urshifu-Rapid-Strike,Hydreigon,Rotom-Frost,Dragalge,Stakataka,Sharpedo-Mega
Level,76 ,76 ,75 ,75 ,76 ,77 
Held Item,Lum Berry,Dragon Gem,Leftovers,Black Sludge,Assault Vest,Sharpedonite
Ability,Unseen Fist,Levitate,Levitate,Adaptability,Beast Boost,Strong Jaw
Nature,Adamant,Modest,Modest,Timid,Careful,Adamant
Moves,Close Combat,Dragon Pulse,Blizzard,Dragon Pulse,Heavy Slam,Waterfall
,Surging Strikes,Dark Pulse,Thunderbolt,Sludge Bomb,Stone Edge,Crunch
,Poison Jab,Aura Sphere,Light Screen,Focus Blast,High Horsepower,Close Combat
,Detect,Roost,Reflect,Protect,Body Press,Ice Fang
Name,Trainer Chelle [Tag Partner],,,,,
Pokémon,,,,,,
,Delcatty,Rhyperior,Venusaur-Mega,,,
Level,75 ,76 ,77 ,,,
Held Item,Silk Scarf,Iapapa Berry,Venusaurite,,,
Ability,Normalize,Solid Rock,Thick Fat,,,
Nature,Jolly,Careful,Relaxed,,,
Moves,Last Resort,Stone Edge,Sludge Bomb,,,
,Fake Out,High Horsepower,Giga Drain,,,
,,Avalanche,Stomping Tantrum,,,
,,Protect,Sleep Powder,,,
,Magma Hideout,,,,,
Name,Team Magma Grunt Magma Hideout #1,,,,,
Pokémon,,,,,,
,Torkoal,Tauros,Charizard,Granbull,Arcanine-Hisui,
Level,74 ,74 ,73 ,74 ,73 ,
Held Item,Quick Claw,Life Orb,Bright Powder,Assault Vest,Focus Band,
Ability,Drought,Sheer Force,Blaze,Intimidate,Rock Head,
Nature,Quiet,Hasty,Jolly,Careful,Jolly,
Moves,Fire Blast,Body Slam,Dual Wingbeat,Play Rough,Head Smash,
,Solar Beam,Iron Tail,Flame Charge,Earthquake,Flare Blitz,
,Explosion,Play Rough,Earthquake,Fire Punch,Reversal,
,Shell Smash,Fire Blast,Belly Drum,Payback,Howl,
Name,Team Magma Grunt Magma Hideout #2,,,,,
Pokémon,,,,,,
,Aggron,Seviper,Electivire,Marowak-Alola,Houndoom,
Level,73 ,74 ,75 ,75 ,75 ,
Held Item,Focus Band,Quick Claw,Scope Lens,Thick Club,Dark Gem,
Ability,Sturdy,Shed Skin,Vital Spirit,Rock Head,Unnerve,
Nature,Adamant,Lonely,Jolly,Adamant,Timid,
Moves,Stone Edge,Gunk Shot,Wild Charge,Flare Blitz,Flamethrower,
,Heavy Slam,Fire Blast,Cross Chop,Shadow Bone,Dark Pulse,
,Counter,Earthquake,Ice Punch,Earthquake,Scorching Sands,
,Stealth Rock,Giga Drain,Magnet Rise,Substitute,Will-O-Wisp,
Name,Team Magma Grunt Magma Hideout #3,,,,,
Pokémon,,,,,,
,Nidoking,Camerupt,Aerodactyl,Slaking,Zoroark,
Level,74 ,76 ,75 ,75 ,75 ,
Held Item,Focus Band,Quick Claw,King\s Rock,Eject Button,Dark Gem,
Ability,Poison Point,Own Tempo,Unnerve,Truant,Illusion,
Nature,Jolly,Quiet,Jolly,Jolly,Naive,
Moves,Earthquake,Eruption,Dual Wingbeat,Double-Edge,Pursuit,
,Poison Jab,Earthquake,Rock Blast,Retaliate,Fire Blast,
,Ice Punch,Explosion,Earthquake,Earthquake,Focus Blast,
,Stealth Rock,Stone Edge,Fire Fang,Crunch,Sludge Bomb,
Name,Team Magma Grunt Magma Hideout #4,,,,,
Pokémon,,,,,,
,Manectric,Pyroar,Fearow,Absol,Trapinch,
Level,76 ,75 ,76 ,76 ,80 ,
Held Item,Life Orb,Focus Band,Scope Lens,Scope Lens,Eviolite,
Ability,Static,Unnerve,Sniper,Super Luck,Arena Trap,
Nature,Timid,Timid,Jolly,Hasty,Adamant,
Moves,Thunderbolt,Fire Blast,Brave Bird,Night Slash,Earthquake,
,Flamethrower,Hyper Voice,Double-Edge,Stone Edge,Crunch,
,Hidden Power Ice,Fire Spin,Quick Attack,Psycho Cut,Leech Life,
,Double Team,Yawn,Drill Run,Fire Blast,Swagger,
Name,Team Magma Grunt Magma Hideout #5,,,,,
Pokémon,,,,,,
,Druddigon,Shiftry,Marowak,Turtonator,,
Level,77 ,75 ,76 ,75 ,,
Held Item,Roseli Berry,Bright Powder,Thick Club,Quick Claw,,
Ability,Sheer Force,Early Bird,Battle Armor,Shell Armor,,
Nature,Brave,Hasty,Adamant,Quiet,,
Moves,Dragon Claw,Leaf Storm,Earthquake,Flamethrower,,
,Gunk Shot,Leaf Blade,Stone Edge,Dragon Pulse,,
,Fire Blast,Night Slash,Fire Punch,Explosion,,
,Glare,Low Kick,Knock Off,Shell Smash,,
Name,Team Magma Grunt Magma Hideout #6,,,,,
Pokémon,,,,,,
,Coalossal,Flareon,Solrock,Dracozolt,Talonflame,
Level,74 ,75 ,75 ,75 ,75 ,
Held Item,Quick Claw,Toxic Orb,Bright Powder,Fire Gem,Focus Band,
Ability,Flame Body,Guts,Levitate,Hustle,Flame Body,
Nature,Brave,Jolly,Jolly,Naive,Jolly,
Moves,Burn Up,Flare Blitz,Stone Edge,Bolt Beak,Brave Bird,
,Stone Edge,Flame Charge,Zen Headbutt,Dragon Claw,Roost,
,Explosion,Superpower,Explosion,Iron Tail,Swords Dance,
,Stealth Rock,Facade,Will-O-Wisp,Fire Blast,Will-O-Wisp,
Name,Team Magma Grunt Magma Hideout #7 & Team Magma Grunt Magma Hideout #8 [Double],,,,,
Pokémon,,,,,,
,Ninetales,Miltank,Donphan,Exeggutor,Jumpluff,Arcanine
Level,78 ,76 ,76 ,77 ,78 ,76 
Held Item,Fire Gem,Leftovers,Custap Berry,Tanga Berry,Focus Sash,Iapapa Berry
Ability,Drought,Thick Fat,Sturdy,Chlorophyll,Leaf Guard,Intimidate
Nature,Timid,Careful,Adamant,Modest,Timid,Jolly
Moves,Heat Wave,Return,High Horsepower,Solar Beam,Solar Beam,Flare Blitz
,Flamethrower,Body Press,Stone Edge,Psychic,Air Slash,Close Combat
,Scorching Sands,Curse,Flail,Ancient Power,Growth,Wild Charge
,Imprison,Milk Drink,Natural Gift,Hidden Power Fire,Spore,Scary Face
Name,Team Magma Grunt Magma Hideout #9,,,,,
Pokémon,,,,,,
,Togekiss,Seismitoad,Slowbro,Electrode,Dhelmise,
Level,75 ,75 ,74 ,75 ,76 ,
Held Item,Scope Lens,Bright Powder,Quick Claw,Bright Powder,Assault Vest,
Ability,Super Luck,Water Absorb,Regenerator,Static,Steelworker,
Nature,Timid,Sassy,Modest,Naive,Relaxed,
Moves,Dazzling Gleam,Earthquake,Psychic,Thunderbolt,Phantom Force,
,Air Slash,Muddy Water,Flamethrower,Explosion,Giga Drain,
,Flamethrower,Sludge Wave,Grass Knot,Foul Play,Anchor Shot,
,Aura Sphere,Stealth Rock,Calm Mind,Swagger,Whirlpool,
Name,Team Magma Grunt Magma Hideout #10,,,,,
Pokémon,,,,,,
,Silvally-Fire,Zoroark,Flygon,Skuntank,,
Level,76 ,75 ,74 ,74 ,,
Held Item,Fire Memory,Focus Sash,Bright Powder,Bright Powder,,
Ability,RKS System,Illusion,Levitate,Aftermath,,
Nature,Naive,Timid,Jolly,Hasty,,
Moves,Multi-Attack,Night Daze,Earthquake,Sludge Bomb,,
,Explosion,Fire Blast,Scale Shot,Dark Pulse,,
,Thunderbolt,Grass Knot,Fire Punch,Explosion,,
,Grass Pledge,Nasty Plot,Dragon Dance,Fire Blast,,
Name,Team Magma Grunt Magma Hideout #11,,,,,
Pokémon,,,,,,
,Weezing-Galar,Muk-Alola,Cinderace,Drampa,,
Level,77 ,77 ,76 ,75 ,,
Held Item,Payapa Berry,Shuca Berry,Misty Seed,Quick Claw,,
Ability,Misty Surge,Poison Touch,Libero,Berserk,,
Nature,Timid,Adamant,Jolly,Modest,,
Moves,Misty Explosion,Gunk Shot,Pyro Ball,Hyper Voice,,
,Sludge Wave,Knock Off,Acrobatics,Flamethrower,,
,Strange Steam,Pursuit,Low Kick,Psychic,,
,Fire Blast,Explosion,Bulk Up,Calm Mind,,
Name,Team Magma Grunt Magma Hideout  #12,,,,,
Pokémon,,,,,,
,Runerigus,Slowking-Galar,Chandelure,Cacturne,Ninjask,
Level,75 ,76 ,75 ,75 ,76 ,
Held Item,Bright Powder,Black Sludge,Leftovers,Quick Claw,Focus Band,
Ability,Wandering Spirit,Regenerator,Shadow Tag,Water Absorb,Speed Boost,
Nature,Adamant,Bold,Timid,Brave,Adamant,
Moves,Earthquake,Venoshock,Flamethrower,Dark Pulse,Dual Wingbeat,
,Stone Edge,Fire Blast,Hex,Seed Bomb,Leech Life,
,Stealth Rock,Grass Knot,Substitute,Drain Punch,Protect,
,Toxic Spikes,Protect,Will-O-Wisp,Growth,Swords Dance,
Name,Team Magma Grunt Magma Hideout #13,,,,,
Pokémon,,,,,,
,Kangaskhan,Centiskorch,Crobat,Toxapex,,
Level,75 ,75 ,75 ,76 ,,
Held Item,Silk Scarf,Leftovers,Choice Specs,Black Sludge,,
Ability,Scrappy,Flame Body,Inner Focus,Merciless,,
Nature,Jolly,Careful,Timid,Relaxed,,
Moves,Return,Fire Lash,Hurricane,Liquidation,,
,Fake Out,Leech Life,Sludge Bomb,Venoshock,,
,Low Kick,Coil,Heat Wave,Toxic,,
,Sing,Protect,Hidden Power Grass,Recover,,
Name,Team Magma Grunt Magma Hideout #14,,,,,
Pokémon,,,,,,
,Grimmsnarl,Turtonator,Lickilicky,Incineroar,Jumpluff,
Level,76 ,76 ,75 ,75 ,75 ,
Held Item,Kebia Berry,Eject Pack,Quick Claw,Assault Vest,Leftovers,
Ability,Prankster,Shell Armor,Own Tempo,Intimidate,Infiltrator,
Nature,Adamant,Modest,Adamant,Jolly,Timid,
Moves,Play Rough,Draco Meteor,Explosion,Blaze Kick,Air Slash,
,Darkest Lariat,Overheat,,Knock Off,Leech Seed,
,Fake Out,Scorching Sands,,Earthquake,Spore,
,Scary Face,Protect,,Fake Out,Substitute,
Name,Team Magma Grunt Magma Hideout #15,,,,,
Pokémon,,,,,,
,Galvantula,Magmortar,Ursaring,Arbok,Carnivine,
Level,76 ,75 ,75 ,74 ,76 ,
Held Item,Focus Sash,Choice Specs,Toxic Orb,Bright Powder,Scope Lens,
Ability,Compound Eyes,Flame Body,Quick Feet,Intimidate,Levitate,
Nature,Timid,Timid,Adamant,Jolly,Hasty,
Moves,Thunder,Flamethrower,Facade,Gunk Shot,Leaf Storm,
,Bug Buzz,Psychic,Earthquake,Aqua Tail,Leaf Blade,
,Energy Ball,Thunderbolt,Crunch,Coil,Knock Off,
,Sticky Web,Scorching Sands,Protect,Glare,Sleep Powder,
Name,Magma Admin Tabitha,,,,,
Pokémon,,,,,,
,Blacephalon,Hitmonlee,Yanmega,Snorlax,Victini,Absol-Mega
Level,78 ,76 ,77 ,76 ,78 ,79 
Held Item,Focus Sash,Normal Gem,Flying Gem,Leftovers,Eject Pack,Absolite
